33.6861417, -98.1251857
33.6862664, -98.1254649
33.686391, -98.1257441
33.6865157, -98.1260234
33.6866404, -98.1263026
33.686765, -98.1265818
33.6868897, -98.126861
33.6870143, -98.1271403
33.687139, -98.1274195
33.6872637, -98.1276987
33.6873883, -98.1279779
33.6875128, -98.1282572
33.6876376, -98.1285364
33.6877623, -98.1288156
33.6878869, -98.1290948
33.6880116, -98.1293741
33.6881363, -98.1296533
33.6882609, -98.1299325
33.6883856, -98.1302118
33.6885102, -98.130491
33.6886349, -98.1307702
33.6887596, -98.1310494
33.6888842, -98.1313287
33.6890087, -98.1316079
33.6891335, -98.1318871
33.6892582, -98.1321663
33.6893828, -98.1324456
33.6895075, -98.1327248
33.6896322, -98.133004
33.6897568, -98.1332833
33.6898815, -98.1335625
33.6900061, -98.1338417
33.6901308, -98.1341209
33.6902555, -98.1344002
33.69038, -98.1346794
33.6905048, -98.1349586
33.6906295, -98.1352379
33.6907541, -98.1355171
33.6908788, -98.1357963
33.6910035, -98.1360756
33.6911281, -98.1363548
33.6912528, -98.136634
33.6913774, -98.1369132
33.6915021, -98.1371925
33.6916268, -98.1374717
33.6917514, -98.1377509
33.6918761, -98.1380302
33.6920008, -98.1383094
33.6921254, -98.1385886
33.6922499, -98.1388679
33.6923747, -98.1391471
33.6924994, -98.1394263
33.692624, -98.1397055
33.6927487, -98.1399848
33.6928734, -98.140264
33.692998, -98.1405432
33.6931227, -98.1408225
33.6932473, -98.1411017
33.693372, -98.1413809
33.6934967, -98.1416601
33.6936213, -98.1419394
33.693746, -98.1422186
33.6938707, -98.1424978
33.6939953, -98.1427771
33.6941198, -98.1430563
33.6942446, -98.1433355
33.6943693, -98.1436148
33.6944939, -98.143894
33.6946186, -98.1441732
33.6947433, -98.1444524
33.6948679, -98.1447317
33.6949926, -98.1450109
33.6951172, -98.1452901
33.6952419, -98.1455694
33.6953666, -98.1458486
33.6954912, -98.1461278
33.6956157, -98.1464071
33.6957405, -98.1466863
33.6958652, -98.1469655
33.6959898, -98.1472448
33.6961145, -98.147524
33.6962392, -98.1478032
33.6963638, -98.1480825
33.6964885, -98.1483617
33.6966131, -98.1486409
33.6967378, -98.1489201
33.6968625, -98.1491994
33.6969871, -98.1494786
33.6971118, -98.1497578
33.6972364, -98.1500371
33.6973611, -98.1503163
33.6974858, -98.1505955
33.6976104, -98.1508748
33.6977351, -98.151154
33.6978597, -98.1514332
33.6979844, -98.1517125
33.6981091, -98.1519917
33.6982337, -98.1522709
33.6983584, -98.1525501
33.698483, -98.1528294
33.6986077, -98.1531086
33.6987324, -98.1533878
33.6988569, -98.153667
33.6989817, -98.1539463
33.6991064, -98.1542255
33.699231, -98.1545047
33.6993557, -98.154784
33.6994804, -98.1550632
33.699605, -98.1553424
33.6997297, -98.1556217
33.6998543, -98.1559009
33.699979, -98.1561801
33.7001037, -98.1564593
33.7002283, -98.1567386
33.700353, -98.1570178
33.7004776, -98.157297
33.7006023, -98.1575762
33.7007268, -98.1578555
33.7008516, -98.1581347
33.7009763, -98.1584139
33.7011009, -98.1586932



Sure, here are the coordinates with longitude first, followed by latitude:

-98.0071707, 33.6311529
-98.0071699, 33.6311542
-98.0041917, 33.6312267
-98.004461, 33.631361
-98.0047309, 33.6314973
-98.0050029, 33.6316325
-98.0052734, 33.6317687
-98.0055419, 33.6319026
-98.0058096, 33.632038
-98.0060796, 33.6321719
-98.0063513, 33.6323072
-98.0066239, 33.6324426
-98.0068952, 33.6325782
-98.0071705, 33.6327134
-98.0074386, 33.6328505
-98.0077091, 33.6329862
-98.0079808, 33.6331215
-98.0082534, 33.6332579
-98.0085269, 33.6333942
-98.0087974, 33.6335292
-98.0090712, 33.6336652
-98.0093413, 33.6338009
-98.0096128, 33.6339371
-98.009887, 33.6340739
-98.0101595, 33.63421
-98.0104305, 33.6343459
-98.0107033, 33.6344809
-98.0109741, 33.6346166
-98.011247, 33.6347534
-98.0115183, 33.6348888
-98.0117898, 33.6350243
-98.0120615, 33.6351608
-98.0123342, 33.6352959
-98.0126061, 33.6354325
-98.0128768, 33.6355672
-98.0131508, 33.6357028
-98.0134214, 33.6358392
-98.0136938, 33.6359752
-98.0139673, 33.6361109
-98.014237, 33.6362465
-98.0145104, 33.6363824
-98.0147823, 33.6365194
-98.0150541, 33.6366551
-98.0153281, 33.6367922
-98.0156097, 33.636907
-98.0158848, 33.6370334
-98.0161607, 33.6371651
-98.0164348, 33.6372959
-98.0167124, 33.6374263
-98.0169866, 33.6375579
-98.0172607, 33.637691
-98.0175337, 33.6378217
-98.017809, 33.637954
-98.018085, 33.6380858
-98.0183581, 33.6382177
-98.0186345, 33.638348
-98.018907, 33.6384801
-98.019183, 33.6386123
-98.0194584, 33.6387441
-98.0197325, 33.6388762
-98.0200076, 33.639008
-98.0202831, 33.6391403
-98.0205578, 33.6392716
-98.0208343, 33.6394043
-98.0211074, 33.6395353
-98.021381, 33.6396666
-98.0216563, 33.6397996
-98.0219325, 33.639931
-98.0222071, 33.640063
-98.0224818, 33.6401955
-98.0227573, 33.6403266
-98.0230327, 33.640458
-98.0233072, 33.6405904
-98.0235817, 33.6407222
